Title,Date,Sentiment,Confidence
Greenspan Concedes Error on Regulation,"Oct. 23, 2008",neutral,0.5611004829406738
"In China, Steps to Ease Mortgages as Real Estate Loses Its Sizzle","Oct. 23, 2008",neutral,0.4208795726299286
Fed Says Bear Stearns Assets Fell 9.2% in Value,"Oct. 23, 2008",negative,0.7661262154579163
Goldman Plays Job Cut Catch-Up,"Oct. 23, 2008",neutral,0.5599064230918884
An Old Buzzword Is Back: Bargains,"Oct. 23, 2008",neutral,0.7167930006980896
U.S. Vows More Help for Homeowners,"Oct. 23, 2008",positive,0.4380403161048889
West Is in Talks on Credit to Aid Poorer Nations,"Oct. 23, 2008",neutral,0.4770435690879822
Tight Credit Curbs Growth in India,"Oct. 23, 2008",negative,0.48377007246017456
A.I.G. Exceeds Loan,"Oct. 23, 2008",neutral,0.8600912094116211
Some Hedge Funds Argue Against Proposals to Modify Mortgages,"Oct. 23, 2008",neutral,0.8360523581504822
WaMu Auction Sets 43¢ Payout,"Oct. 23, 2008",neutral,0.9265341758728027
Financial Crisis Spreads to Emerging Nations,"Oct. 23, 2008",neutral,0.7018600106239319
China Life interested in AIG's assets in Asia,"Oct. 24, 2008",neutral,0.854595422744751
Familiar scenario casts chill in South Korea,"Oct. 24, 2008",neutral,0.8031085133552551
South Koreans reliving nightmare of last financial crisis,"Oct. 24, 2008",neutral,0.5130823254585266
West is in talks on credit to aid poorer nations,"Oct. 24, 2008",neutral,0.4770435690879822
"For South Korea, Trouble Without Borders","Oct. 24, 2008",neutral,0.8010256290435791
European and Asian Leaders Call for Unity in Facing Economic Crisis,"Oct. 24, 2008",positive,0.5465986132621765
"They’re Shocked, Shocked, About the Mess","Oct. 24, 2008",neutral,0.7850446701049805
So When Will Banks Give Loans?,"Oct. 24, 2008",neutral,0.8665846586227417
Mortgage Threat From Hedge Funds Irks Democrats,"Oct. 24, 2008",neutral,0.3924613893032074
Insurers Are Getting in Line for Piece of Federal Bailout,"Oct. 24, 2008",positive,0.5131077170372009
The Broker Rebellion,"Oct. 24, 2008",neutral,0.8336965441703796
"Despite Crisis, Germany Sees Russia as Land of Opportunity","Oct. 24, 2008",neutral,0.5543994307518005
Corporate Bonds Offer Opportunity,"Oct. 24, 2008",neutral,0.5821625590324402
Citadel Chief Denies Rumors of Trouble,"Oct. 24, 2008",neutral,0.7809881567955017
Some Currencies Plunge as Stocks Sink Worldwide,"Oct. 24, 2008",negative,0.6727457642555237
You Don’t Always Know When the Sky Will Fall,"Oct. 25, 2008",neutral,0.8558173775672913
You don't always know when the sky will fall,"Oct. 26, 2008",neutral,0.8779438734054565
Global crisis gives development bank new purpose,"Oct. 26, 2008",neutral,0.7565668225288391
Global Financial Troubles Reaching Into Gulf States,"Oct. 26, 2008",neutral,0.6371766328811646
Credit Crisis Slows Economy in Once-Hot Poland,"Oct. 26, 2008",negative,0.5265639424324036
Forecasters Race to Call the Bottom to the Market,"Oct. 26, 2008",neutral,0.6458832621574402
Norinchukin Bank looks to raise $10.5 billion,"Oct. 27, 2008",neutral,0.6330843567848206
"No quick solution to financial crisis, Denmark shows","Oct. 27, 2008",neutral,0.5098715424537659
A rising yen worries Japan,"Oct. 27, 2008",negative,0.4029168486595154
"In Japan, a Robust Yen Undermines the Markets","Oct. 27, 2008",negative,0.5222716927528381
Germany Faces a Decline in Business Confidence,"Oct. 27, 2008",negative,0.6025574803352356
A Scramble to Shore Up Economies Worldwide,"Oct. 27, 2008",neutral,0.5761405825614929
Dim Days for Luxury Hotels,"Oct. 27, 2008",neutral,0.6634295582771301
Denmark Is Rethinking Its Spurning of the Euro,"Oct. 27, 2008",neutral,0.49028369784355164
How to Control a Currency Panic,"Oct. 27, 2008",neutral,0.910385012626648
G.M. Speeds Hat in Hand to Treasury,"Oct. 27, 2008",neutral,0.7647308707237244
White House Explores Aid for Auto Deal,"Oct. 27, 2008",neutral,0.7237453460693359
Asian sovereign wealth funds may turn toward home,"Oct. 28, 2008",neutral,0.6894082427024841
Brown calls on China and Gulf states to help IMF pay for bailouts,"Oct. 28, 2008",neutral,0.5930901765823364
"Even as Dow Soars 11%, Skeptics Lurk","Oct. 28, 2008",neutral,0.5220246315002441
Iceland Raises Key Rate by 6 Percentage Points,"Oct. 28, 2008",positive,0.6105350852012634
Netherlands Gives Aegon a $3.7 Billion Bailout,"Oct. 28, 2008",neutral,0.6833882331848145
British Leader Calls for Larger I.M.F. Bailout Fund,"Oct. 28, 2008",neutral,0.5708528757095337
Consumers Feel the Next Crisis: It’s Credit Cards,"Oct. 28, 2008",neutral,0.8098617792129517
Is G.E.’s Credit Strong or Weak?,"Oct. 28, 2008",neutral,0.6861644983291626
Broader Financial Turmoil Threatens Biotech’s Innovation and Cash,"Oct. 28, 2008",neutral,0.5769129395484924
Reserve Fund’s Investors Still Await Their Cash,"Oct. 28, 2008",neutral,0.6628490686416626
Bank of China's profit rises 12% in third quarter,"Oct. 29, 2008",positive,0.863624095916748
"As U.S. economy slows, credit card crunch begins","Oct. 29, 2008",negative,0.4838281571865082
EU prepares tight rules on credit rating agencies,"Oct. 29, 2008",neutral,0.7309101819992065
Concerned Fed Trims Key Rate by a Half Point,"Oct. 29, 2008",neutral,0.41685357689857483
Government Said to Be Discussing Plan to Aid Homeowners,"Oct. 29, 2008",neutral,0.6870387196540833
Europe Moves to Tighten Control of Rating Agencies,"Oct. 29, 2008",neutral,0.46684789657592773
I.R.S. May Tighten Rules That Send Profits Abroad,"Oct. 29, 2008",neutral,0.536720335483551
Fewer Rise to Partner as Goldman Is Reshaped,"Oct. 29, 2008",neutral,0.5808196663856506
A Question for A.I.G.: Where Did the Cash Go?,"Oct. 29, 2008",neutral,0.8869959115982056
Healthy Countries to Receive I.M.F. Loans,"Oct. 29, 2008",positive,0.5776922702789307
Japan Plans $51 Billion in Stimulus to Economy,"Oct. 30, 2008",positive,0.5748593807220459
Economy Shrinks With Consumers Leading the Way,"Oct. 30, 2008",positive,0.38741934299468994
Accounting Changes Help Deutsche Bank Avoid Loss,"Oct. 30, 2008",positive,0.6205304861068726
Peeking Under the Kimono: A Big Banker Speaks Out,"Oct. 30, 2008",neutral,0.7644860148429871
A Retailer’s Bet on Tony Bennett,"Oct. 30, 2008",neutral,0.7412293553352356
Fed Adds $21 Billion to Loans for A.I.G.,"Oct. 30, 2008",neutral,0.6083384156227112
Some Banks May Tell U.S. to Keep Bailout Cash,"Oct. 30, 2008",neutral,0.6323448419570923
Mortgage Plan May Irk Those It Doesn’t Help,"Oct. 30, 2008",neutral,0.6498005986213684
"In Crisis, Prosecutors Put Aside Turf Wars","Oct. 30, 2008",neutral,0.8354111909866333
Troubled Fund Begins Payouts,"Oct. 30, 2008",neutral,0.7355199456214905
Japanese banks cut their earnings estimates,"Oct. 31, 2008",negative,0.7838033437728882
JPMorgan Expands Loan Modification Plan,"Oct. 31, 2008",neutral,0.4649229347705841
Bernanke Says Mortgage System Needs Safeguards,"Oct. 31, 2008",neutral,0.7242344617843628
A Plan From James Grosfeld,"Oct. 31, 2008",neutral,0.885491669178009
Investors in Troubled Money Fund Begin to Recoup Some Cash,"Oct. 31, 2008",neutral,0.45307570695877075
Fear of Deflation Lurks as Global Demand Drops,"Oct. 31, 2008",negative,0.5458285212516785
A Rescue Hindered by Politics,"Oct. 31, 2008",neutral,0.6893713474273682
A Monthlong Walk on the Wildest Side of the Stock Market,"Oct. 31, 2008",neutral,0.8230605125427246
Was There a Loan It Didn’t Like?,"Nov. 1, 2008",neutral,0.8415806889533997
"Challenging the Crowd in Whispers, Not Shouts","Nov. 1, 2008",neutral,0.858683705329895
AIG auditors raise specter of derivatives losses,"Nov. 1, 2008",neutral,0.45302075147628784
"From Midwest to M.T.A., Pain From Global Gamble","Nov. 1, 2008",neutral,0.6509177088737488
Buffett's bond bailout offer helps lift shares,"Nov. 2, 2008",positive,0.6763477921485901
Mortgage crisis spreads in U.S. past subprime loans,"Nov. 2, 2008",neutral,0.5598783493041992
Persian Gulf States Asked to Increase Global Bailout Financing,"Nov. 2, 2008",neutral,0.5162932872772217
U.S. Rejects G.M.’s Call for Help in a Merger,"Nov. 2, 2008",neutral,0.5928900837898254
Less Finance May Be Just Fine,"Nov. 2, 2008",neutral,0.6873089075088501
Wall Street Crisis as a Reality Show,"Nov. 2, 2008",neutral,0.903556227684021
The Struggles of a Game Maker Bog Down Viacom,"Nov. 2, 2008",neutral,0.7053267955780029
Debt Linked to Buyouts Tightens the Economic Vise,"Nov. 2, 2008",negative,0.3491683304309845
"More than ever, the waves that move markets start on Wall Street","Nov. 3, 2008",neutral,0.8080516457557678
DBS hires Citigroup China's chief executive as its new chief,"Nov. 3, 2008",neutral,0.6976338028907776
Stock traders soldier on,"Nov. 3, 2008",neutral,0.771268367767334
"Financial Foot Soldiers, Feeling the Weight of the World","Nov. 3, 2008",neutral,0.8446476459503174
German Bank Seeks $10.5 Billion in Bailout Aid,"Nov. 3, 2008",neutral,0.7110764980316162
Exports and Loans are Fading,"Nov. 3, 2008",negative,0.6099051237106323
Wall Street’s Bonus Hopes Linger Despite Losses,"Nov. 3, 2008",positive,0.485334575176239
New Terrain for Panel on Bailout,"Nov. 3, 2008",neutral,0.7947765588760376
Bank Survey Shows Credit Is Growing Even Tighter,"Nov. 3, 2008",neutral,0.42648497223854065
A Bright Spot in Tough Times,"Nov. 3, 2008",neutral,0.520694375038147
"In Britain, Debate Over Help for Small Businesses","Nov. 3, 2008",neutral,0.597501277923584
"Overseas, More Nations Assemble Stimulus Plans","Nov. 3, 2008",positive,0.5048680901527405
Rein in Chief’s Pay? It’s Doable,"Nov. 3, 2008",neutral,0.7319846749305725
Chinese seek bigger share of Bear Stearns,"Nov. 4, 2008",neutral,0.7027341723442078
Thousands more lose investment bank jobs,"Nov. 4, 2008",negative,0.6887115836143494
China calls for U.S. moves to help avert a global recession,"Nov. 4, 2008",positive,0.5112577080726624
German government to join in third IKB bailout,"Nov. 4, 2008",neutral,0.6100965738296509
UBS and Royal Bank of Scotland warn of tougher market conditions ahead,"Nov. 4, 2008",positive,0.42748481035232544
Ex-chief of risk at Bear Stearns gets job at New York Fed,"Nov. 4, 2008",neutral,0.7204697728157043
Stocks move higher as Americans vote,"Nov. 4, 2008",positive,0.700637936592102
Two European Banks Offer Gloomy Outlooks,"Nov. 4, 2008",negative,0.4396774172782898
Enriched by Randomness,"Nov. 4, 2008",neutral,0.6518828868865967
Chile: $1 Billion Stimulus Plan Announced,"Nov. 4, 2008",neutral,0.5820814371109009
"Economy Shifts, and the Ethanol Industry Reels","Nov. 4, 2008",positive,0.422155499458313
Europe Asks France to Rethink Fiscal Plan,"Nov. 4, 2008",neutral,0.6484891772270203
Surprises in a Closer Look at Credit-Default Swaps,"Nov. 4, 2008",neutral,0.7792730331420898
To Treat the Fed as Volcker Did,"Nov. 4, 2008",neutral,0.676701009273529
"In Modeling Risk, the Human Factor Was Left Out","Nov. 4, 2008",neutral,0.7449305653572083
Global credit crisis cuts DBS's quarterly profit,"Nov. 5, 2008",negative,0.7014672160148621
Wall Street's extreme sport: Financial engineering,"Nov. 5, 2008",neutral,0.8634656071662903
Wall Street’s Extreme Sport,"Nov. 5, 2008",neutral,0.8043175339698792
Former Bear Stearns Risk Manager Turns Up at Fed,"Nov. 5, 2008",neutral,0.6963762640953064
Deteriorating Home Market Puts GMAC Unit at Risk,"Nov. 5, 2008",neutral,0.47028616070747375
Slower Spending Hurt Service Sector in October,"Nov. 5, 2008",negative,0.8037300705909729
German Stimulus Plan Includes Tax Breaks on Cars,"Nov. 5, 2008",neutral,0.5294371247291565
"For Obama, Long-Term Ills and Short-Term Pain","Nov. 5, 2008",neutral,0.7016098499298096
Trade’s Lubricant Growing Costlier,"Nov. 5, 2008",positive,0.6089183688163757
Automakers and Union Seek Help From Pelosi,"Nov. 5, 2008",neutral,0.5161296725273132
A Towering Economic To-Do List for Obama,"Nov. 5, 2008",neutral,0.6887161731719971
U.S. Does Not Support a Global Crisis Regulator,"Nov. 5, 2008",neutral,0.9282957911491394
Top Priority Is Stabilizing the Patient,"Nov. 5, 2008",neutral,0.5349041223526001
Wall Street’s Pay Is Expected to Plummet,"Nov. 5, 2008",negative,0.7340465784072876
"European Banks Reduce Rates, Some Sharply","Nov. 6, 2008",neutral,0.37664109468460083
Retailers See a Broad Slowdown Ahead of Holidays,"Nov. 6, 2008",negative,0.6777289509773254
Worker Productivity Slowed as Consumer Spending Fell,"Nov. 6, 2008",negative,0.7907867431640625
Blackstone Sees Credit Markets Improving,"Nov. 6, 2008",positive,0.8712142109870911
"Proceed With Care, Mr. Obama","Nov. 6, 2008",neutral,0.5878267884254456
Small Investors in Japan Jump In,"Nov. 6, 2008",neutral,0.3926548957824707
Blackstone Group Reports $500 Million 3rd-Quarter Loss,"Nov. 6, 2008",negative,0.5428255200386047
"In Washington, Automakers Plead for Aid","Nov. 6, 2008",neutral,0.5692318677902222
Using Restraint With Bailouts,"Nov. 6, 2008",neutral,0.7833967804908752
"Once Sizzling, China’s Economy Shows Rapid Signs of Fizzling","Nov. 6, 2008",positive,0.45655637979507446
"Losses Mount, Fears Overwhelm, and a Life-Ending Decision Is Made","Nov. 6, 2008",negative,0.5809421539306641
Retailers Report a Sales Collapse,"Nov. 6, 2008",negative,0.7384709715843201
Debt watchdogs: Tamed or caught napping?,"Nov. 7, 2008",neutral,0.7595309019088745
IKB rescue to include €1.5 billion share sale,"Nov. 7, 2008",neutral,0.8181338906288147
More cuts coming to Wall Street,"Nov. 7, 2008",negative,0.388552725315094
Arcane credit market faces big test as economy slows,"Nov. 7, 2008",neutral,0.40460845828056335
"The insiders at Apollo Group are selling, but why?","Nov. 7, 2008",neutral,0.8988761305809021
"Fidelity to Cut Nearly 1,300 Jobs This Month","Nov. 7, 2008",negative,0.665480375289917
G.M. Says U.S. Cash Is Its Best Hope,"Nov. 7, 2008",positive,0.6663649678230286
Jobless Rate at 14-Year High After October Losses,"Nov. 7, 2008",negative,0.6256248354911804
Europe Tempers Hopes for Summit Meeting,"Nov. 7, 2008",neutral,0.5308803915977478
"U.S. Sneezes, and Nearly Everyone Catches a Cold","Nov. 7, 2008",neutral,0.6981211304664612
Vermont Bank Thrives While Others Cut Back,"Nov. 7, 2008",positive,0.5086032152175903
Turkey Tries to Resist Aid From I.M.F.,"Nov. 7, 2008",neutral,0.5660779476165771
"75 Years Later, a Nation Hopes for Another F.D.R.","Nov. 7, 2008",neutral,0.7064366936683655
U.S. Buying More Loans to Students,"Nov. 7, 2008",positive,0.47866490483283997
"Hana may buy shares in Merrill, raising  global profile","Nov. 8, 2008",neutral,0.7204055190086365
"Left or right, European government's don't let banks go bust","Nov. 8, 2008",neutral,0.8309071063995361
Centro Properties Group under heavy pressure to sell assets,"Nov. 8, 2008",neutral,0.8818870782852173
How the Thundering Herd Faltered and Fell,"Nov. 8, 2008",neutral,0.5074442625045776
Open the Door and Turn on the Lights,"Nov. 8, 2008",neutral,0.9347895383834839
"Put Away the Wish List, and Help Households Bounce Back","Nov. 8, 2008",neutral,0.5228028893470764
"The Mood Always Matters, So Restore Confidence First","Nov. 8, 2008",neutral,0.6414886116981506
The Real Mandate Is to Bridge the Wealth Gap,"Nov. 8, 2008",neutral,0.8728488087654114
Remember That Capitalism Is More Than a Spectator Sport,"Nov. 8, 2008",neutral,0.8139722943305969
"Sure, It All Sounds Grand, but Don’t Forget the Gravitas","Nov. 8, 2008",neutral,0.7029575705528259
Just What This Downturn Demands: A Consumption Tax,"Nov. 8, 2008",neutral,0.8478176593780518
How Merrill's thundering herd fell,"Nov. 9, 2008",neutral,0.5859255790710449
Westpac Banking rides rally with share sale,"Nov. 9, 2008",neutral,0.5642493963241577
European governments won't let banks fail,"Nov. 9, 2008",neutral,0.6721853017807007
Fact box: Big write-downs in the credit crisis,"Nov. 9, 2008",neutral,0.6389846801757812
Talk to the Newsroom: White House Correspondent,"Nov. 9, 2008",neutral,0.8698529601097107
Some G.M. Retirees Are in a Health Care Squeeze,"Nov. 9, 2008",negative,0.503516435623169
What Crisis? Some Hedge Funds Gain,"Nov. 9, 2008",neutral,0.8070085048675537
A Pill That Gets Harder to Swallow; Time Out or Strikeout?,"Nov. 9, 2008",neutral,0.8088548183441162
"Goodbye Seduction, Hello Coupons","Nov. 9, 2008",neutral,0.8217802047729492
A.I.G. May Get More in Bailout,"Nov. 9, 2008",neutral,0.5345791578292847
Demand for a Say on a Way Out of Crisis,"Nov. 9, 2008",neutral,0.7267691493034363
HSBC reports more bad loans at U.S. unit,"Nov. 10, 2008",negative,0.7546800971031189
Crisis? What crisis? Some hedge funds are gaining,"Nov. 10, 2008",neutral,0.8531497716903687
Markets Swing Lower in Afternoon Trading,"Nov. 10, 2008",negative,0.6471811532974243
Former UBS Chief to Forego $10 Million in Exit Pay,"Nov. 10, 2008",neutral,0.6521321535110474
U.S. Will Buy More Student Loans,"Nov. 10, 2008",neutral,0.5556554794311523
What Crisis? Some Hedge Funds Are Gaining,"Nov. 10, 2008",neutral,0.8409712910652161
Fannie Mae Loses $29 Billion on Write-Downs,"Nov. 10, 2008",negative,0.5231000781059265
HSBC Says U.S. Loans Still Cloud Its Outlook,"Nov. 10, 2008",negative,0.4840344190597534
American Express to Be Bank Holding Company,"Nov. 10, 2008",neutral,0.97705078125
Citigroup Offers to Ease Mortgage Terms,"Nov. 10, 2008",neutral,0.8067392110824585
"For Regulators, A.I.G. Is Exhibit A","Nov. 10, 2008",neutral,0.9543560147285461
Tribune Company Loses $121 Million,"Nov. 10, 2008",neutral,0.6129865646362305
A Town Drowns in Debt as Home Values Plunge,"Nov. 10, 2008",neutral,0.6447004079818726
A.I.G. Secures $150 Billion Assistance Package,"Nov. 10, 2008",neutral,0.6388143301010132
Why Obama May Assent to Deals,"Nov. 10, 2008",neutral,0.7646366953849792
Retail Worries Help Push Markets Lower,"Nov. 11, 2008",negative,0.5778844952583313
Revenue Down 41% for Luxury Homebuilder,"Nov. 11, 2008",negative,0.7754898071289062
White House Scales Back a Mortgage Relief Plan,"Nov. 11, 2008",neutral,0.6163052320480347
Law Firms Feel Strain of Layoffs and Cutbacks,"Nov. 11, 2008",negative,0.6064765453338623
"Russian Currency Declines, Adding to Economic Strain","Nov. 11, 2008",negative,0.6486252546310425
A Deal Taxpayers May Live to Regret,"Nov. 11, 2008",neutral,0.7897374033927917
Negotiating Better Terms for Mortgage,"Nov. 11, 2008",neutral,0.5424143075942993
Lobbyists Swarm the Treasury for Piece of Bailout Pie,"Nov. 11, 2008",neutral,0.8065699338912964
Buying Binge Slams to Halt,"Nov. 11, 2008",neutral,0.4769323170185089
ING posts its first quarterly loss ever,"Nov. 12, 2008",negative,0.5940815806388855
ING posts first-ever loss,"Nov. 12, 2008",negative,0.5479027032852173
White House scales back a mortgage relief plan,"Nov. 12, 2008",neutral,0.6163052320480347
Japan hopes to revive economy with more stimulus,"Nov. 12, 2008",positive,0.781383752822876
ING Posts Its First Loss Ever,"Nov. 12, 2008",negative,0.5440300703048706
U.S. Shifts Focus in Credit Bailout to the Consumer,"Nov. 12, 2008",neutral,0.541811466217041
U.S. May Ease Rules for Mortgage-Relief Program,"Nov. 12, 2008",neutral,0.7511358261108398
Lawmakers Debate Pitfalls of Loan Modification,"Nov. 12, 2008",neutral,0.663235604763031
Bailout of Iceland Held Up by Disputes Over Compensating Foreign Savers,"Nov. 12, 2008",neutral,0.5382258296012878
Hedge Fund Managers to Testify in Washington,"Nov. 12, 2008",neutral,0.9016738533973694
"Heady Days Gone, City of London Struggles","Nov. 12, 2008",neutral,0.6935859322547913
Life Insurers Facing Cuts in Ratings,"Nov. 12, 2008",negative,0.6670030355453491
Biggest Unit at Morgan Is to Lose 10% of Staff,"Nov. 12, 2008",negative,0.45916441082954407
G.M.’s Troubles Stir Question of Bankruptcy vs. a Bailout,"Nov. 12, 2008",neutral,0.6514886021614075
Holiday Campaigns Bring on the Humor to Reassure Consumers,"Nov. 12, 2008",neutral,0.693720817565918
Advice for Leaders of Big Economies,"Nov. 12, 2008",neutral,0.6526327133178711
"On Main Street, Buckling Up for a Bumpy Ride","Nov. 13, 2008",neutral,0.6571803689002991
U.S. Treasury shifts focus of credit bailout,"Nov. 13, 2008",neutral,0.5403307676315308
Hedge Fund Billionaires Head to Washington,"Nov. 13, 2008",neutral,0.8516618609428406
Buyout Executives Offer Grim Forecast,"Nov. 13, 2008",negative,0.4142056405544281
Financial Bailout Package Shifts Focus,"Nov. 13, 2008",neutral,0.6895925402641296
Bush Speaks in Defense of Markets,"Nov. 13, 2008",neutral,0.6283460855484009
Chances Dwindle on Bailout Plan for Automakers,"Nov. 13, 2008",negative,0.5699468851089478
Accountability Needed With Bailouts,"Nov. 13, 2008",neutral,0.5551581382751465
Money Fund Thaws a Bit to Return Some Cash,"Nov. 13, 2008",neutral,0.6313218474388123
"Many Line Up for Cash, but Bailout Plan Falters","Nov. 13, 2008",negative,0.4599490463733673
Worst May Be Yet to Come for Citigroup,"Nov. 13, 2008",neutral,0.7401659488677979
"U.K. bank rescue plan, a model for others, is in trouble","Nov. 14, 2008",neutral,0.7535803914070129
Dexia Sells U.S. Unit to Assured Guaranty,"Nov. 14, 2008",neutral,0.8762162923812866
"After Loss, Freddie Mac Seeks Aid","Nov. 14, 2008",neutral,0.6874271035194397
A Record Decline in October’s Retail Sales,"Nov. 14, 2008",negative,0.8073938488960266
Central Bankers Ready to Act Together,"Nov. 14, 2008",neutral,0.5438937544822693
F.D.I.C. Offers Plan to Stem Foreclosures,"Nov. 14, 2008",neutral,0.8045049905776978
"Facing Crisis, Congress Makes Sense","Nov. 14, 2008",neutral,0.8175033330917358
"With Credit Tight, U.S. Gives Small Business a Hand","Nov. 14, 2008",neutral,0.5218862891197205
Tight Times Even Tighter for Charities,"Nov. 14, 2008",neutral,0.7120347619056702
"Words Fly, but No Aid for Detroit","Nov. 14, 2008",neutral,0.6749582290649414
Employers Offer Workers Fewer Health Care Plans,"Nov. 14, 2008",neutral,0.7113685607910156
New Yorker Nominated to Monitor U.S. Bailout,"Nov. 14, 2008",neutral,0.6799159049987793
Be Glad You’re Not Warren Buffett,"Nov. 14, 2008",neutral,0.7351638078689575
The Creditors of Lehman Can Do Little but Wait,"Nov. 14, 2008",neutral,0.8932477831840515
Automakers Offer Big Incentives to Spur Sales,"Nov. 14, 2008",positive,0.6521736979484558
Meeting’s Key Decision May Be to Keep Talking,"Nov. 14, 2008",neutral,0.8110729455947876
When Citi Lost Sallie,"Nov. 15, 2008",neutral,0.7295318245887756
A Rescue Plan Without Taxpayer Money,"Nov. 15, 2008",neutral,0.8886747360229492
"Market Bottom? For Some Investors, It’s Close Enough","Nov. 15, 2008",neutral,0.7942655682563782
World Leaders Vow Joint Push to Aid Economy,"Nov. 15, 2008",positive,0.544150173664093
Downturn Drags More Consumers Into Bankruptcy,"Nov. 15, 2008",negative,0.5059782266616821
An alternate financial rescue plan,"Nov. 16, 2008",neutral,0.8813265562057495
From the Valley Comes a Warning,"Nov. 16, 2008",neutral,0.7727856040000916
"Japan’s Economy, World’s Second Largest, Is in Recession","Nov. 16, 2008",negative,0.4789070785045624
Concession by Iceland Clears Path for I.M.F. Aid,"Nov. 16, 2008",neutral,0.5076923370361328
No Bonuses for 7 Senior Executives at Goldman,"Nov. 16, 2008",neutral,0.6787686347961426
"If Detroit Falls, Foreign Makers Could Be Buffer","Nov. 16, 2008",negative,0.44488999247550964
"Seeking Aid, Automakers Have a Friend in the U.A.W.","Nov. 16, 2008",neutral,0.5498170256614685
"Deregulator Looks Back, Unswayed","Nov. 16, 2008",neutral,0.6259114146232605
"A Deregulator Looks Back, Unswayed","Nov. 17, 2008",neutral,0.6742776036262512
Citigroup Plans to Sell Assets and Cut More Jobs,"Nov. 17, 2008",neutral,0.5816245079040527
No Bonuses for Top Executives at UBS,"Nov. 17, 2008",neutral,0.7373753786087036
Solving the Securization Problem: The Jim Grosfeld Plan,"Nov. 17, 2008",neutral,0.8002390265464783
Canadian Insurer Revises Its Stance on Auto Suppliers,"Nov. 17, 2008",positive,0.5016273260116577
A British Lesson on Auto Bailouts,"Nov. 17, 2008",neutral,0.6346971392631531
Chief Fights for G.M.’s Future and His Reputation,"Nov. 17, 2008",neutral,0.6136263012886047
"After lag, job losses hit banks across Asia","Nov. 18, 2008",negative,0.7721437215805054
HSBC Cuts 500 Jobs in Asia,"Nov. 18, 2008",negative,0.6458236575126648
Mitsubishi UFJ First-Half Profit Falls 64%,"Nov. 18, 2008",negative,0.7981469035148621
Treasury Denounced Over Bailout,"Nov. 18, 2008",neutral,0.557888388633728
Home Prices Decline by 9%,"Nov. 18, 2008",negative,0.7229957580566406
Barclays Amends Plan for Equity Stake Sale,"Nov. 18, 2008",neutral,0.7986907958984375
Detroit Chiefs Plead for Aid,"Nov. 18, 2008",neutral,0.5980991125106812
"Asian Banks, Once Thought Safe From Crisis, Are Now Hurting","Nov. 18, 2008",negative,0.5497342944145203
Advantage of Corporate Bankruptcy Is Dwindling,"Nov. 18, 2008",neutral,0.5380768179893494
A Sea of Unwanted Imports,"Nov. 18, 2008",neutral,0.8034294843673706
Treasury to Review New Tax Break Plan,"Nov. 18, 2008",neutral,0.7924143671989441
Asian Banks Are Now Hurting,"Nov. 19, 2008",negative,0.4679603576660156
Chemical Maker Cuts Output Amid Downturn,"Nov. 19, 2008",negative,0.7100515961647034
Auto Chiefs Fail to Get Bailout Aid,"Nov. 19, 2008",negative,0.5735549330711365
"At G.M., the Pride Remains","Nov. 19, 2008",neutral,0.6516228318214417
"Economy Faces ‘Significant Weakness,’ Fed Says","Nov. 19, 2008",positive,0.44428014755249023
Commercial Loans Are Looking Risky,"Nov. 19, 2008",neutral,0.5374191403388977
Members of Bailout Panel Are Set,"Nov. 19, 2008",neutral,0.9485063552856445
Stocks Drop Sharply and Credit Markets Seize Up,"Nov. 19, 2008",negative,0.6546452045440674
"After Losses,
Pensions Ask
For a Change","Nov. 19, 2008",neutral,0.6168725490570068
Credit-rating agencies under fire again,"Nov. 20, 2008",negative,0.499035507440567
Data dim hopes of Asian stability,"Nov. 20, 2008",positive,0.5247179269790649
"New Jobless Claims Reach a 16-Year High, U.S. Says","Nov. 20, 2008",positive,0.48134803771972656
"Oil Closes Below $50, Lowest Price Since May 2005","Nov. 20, 2008",negative,0.5865753889083862
Detroit’s Bid for Aid Fails — For Now,"Nov. 20, 2008",neutral,0.43098413944244385
Paulson Cautions Against Overregulation,"Nov. 20, 2008",neutral,0.46358931064605713
"DVDs, Hollywood’s Profit Source, Are Sagging","Nov. 20, 2008",negative,0.5303600430488586
$25 Billion Investment Fund Is Formed to Protect French Industry,"Nov. 20, 2008",neutral,0.8847032189369202
JPMorgan Leads in Deal Rankings,"Nov. 20, 2008",positive,0.7040096521377563
U.S. Agrees to Buy Student Loans to Ease Borrowing,"Nov. 20, 2008",neutral,0.5313258171081543
Treasury to Support a Frozen Money Fund,"Nov. 20, 2008",neutral,0.7349175810813904
Fields of Grain and Losses,"Nov. 20, 2008",negative,0.4967367351055145
"Looking to Washington Amid Turmoil, So Far in Vain","Nov. 20, 2008",neutral,0.842428982257843
Citigroup Tries to Stop the Drop in Its Share Price,"Nov. 20, 2008",neutral,0.4339889883995056
Stocks Soar on News of Choice for Treasury,"Nov. 20, 2008",positive,0.6261874437332153
White House philosophy stoked mortgage bonfire,"Nov. 21, 2008",neutral,0.6544157266616821
"Looking to Washington Again, So Far in Vain","Nov. 21, 2008",neutral,0.7854264974594116
"The New Deal Didn’t Always Work, Either","Nov. 21, 2008",neutral,0.7716675400733948
And You Thought 1931 Was Bad for the Market,"Nov. 21, 2008",neutral,0.5675505995750427
That Money Isn’t Leaving the Vault,"Nov. 21, 2008",neutral,0.7260664105415344
